<<<<<<< HEAD
Date,Open,High,Low,Close,Volume,OpenInterest
94/06/30,1989.09997558594,1989.09997558594,1989.09997558594,1989.09997558594,0,0
94/07/01,1965.80004882813,1965.80004882813,1965.80004882813,1965.80004882813,0,0
94/07/04,1987.09997558594,1987.09997558594,1987.09997558594,1987.09997558594,0,0
94/07/05,2003.40002441406,2003.40002441406,2003.40002441406,2003.40002441406,0,0
94/07/06,1991.19995117188,1991.19995117188,1991.19995117188,1991.19995117188,0,0
94/07/07,1962.19995117188,1962.19995117188,1962.19995117188,1962.19995117188,0,0
94/07/08,1964.90002441406,1964.90002441406,1964.90002441406,1964.90002441406,0,0
94/07/11,1961.19995117188,1961.19995117188,1961.19995117188,1961.19995117188,0,0
94/07/12,1972.90002441406,1972.90002441406,1972.90002441406,1972.90002441406,0,0
94/07/13,1978.59997558594,1978.59997558594,1978.59997558594,1978.59997558594,0,0
94/07/14,2007.69995117188,2007.69995117188,2007.69995117188,2007.69995117188,0,0
94/07/15,2058,2058,2058,2058,0,0
94/07/18,2072.30004882813,2072.30004882813,2072.30004882813,2072.30004882813,0,0
94/07/19,2077.39990234375,2077.39990234375,2077.39990234375,2077.39990234375,0,0
94/07/20,2078.60009765625,2078.60009765625,2078.60009765625,2078.60009765625,0,0
94/07/21,2049.19995117188,2049.19995117188,2049.19995117188,2049.19995117188,0,0
94/07/22,2052.5,2052.5,2052.5,2052.5,0,0
94/07/25,2048.30004882813,2048.30004882813,2048.30004882813,2048.30004882813,0,0
94/07/26,2041.30004882813,2041.30004882813,2041.30004882813,2041.30004882813,0,0
94/07/27,2041.69995117188,2041.69995117188,2041.69995117188,2041.69995117188,0,0
94/07/28,2042.09997558594,2042.09997558594,2042.09997558594,2042.09997558594,0,0
94/07/29,2061.5,2061.5,2061.5,2061.5,0,0
94/08/01,2082.10009765625,2082.10009765625,2082.10009765625,2082.10009765625,0,0
94/08/02,2086.89990234375,2086.89990234375,2086.89990234375,2086.89990234375,0,0
94/08/03,2072.30004882813,2072.30004882813,2072.30004882813,2072.30004882813,0,0
94/08/04,2083.5,2083.5,2083.5,2083.5,0,0
94/08/05,2091.89990234375,2091.89990234375,2091.89990234375,2091.89990234375,0,0
94/08/08,2081.10009765625,2081.10009765625,2081.10009765625,2081.10009765625,0,0
94/08/09,2086.80004882813,2086.80004882813,2086.80004882813,2086.80004882813,0,0
94/08/10,2076.5,2076.5,2076.5,2076.5,0,0
94/08/11,2062.80004882813,2062.80004882813,2062.80004882813,2062.80004882813,0,0
94/08/12,2051.89990234375,2051.89990234375,2051.89990234375,2051.89990234375,0,0
94/08/15,2055.69995117188,2055.69995117188,2055.69995117188,2055.69995117188,0,0
94/08/16,2040,2040,2040,2040,0,0
94/08/17,2059.5,2059.5,2059.5,2059.5,0,0
94/08/18,2066.80004882813,2066.80004882813,2066.80004882813,2066.80004882813,0,0
94/08/19,2061.30004882813,2061.30004882813,2061.30004882813,2061.30004882813,0,0
94/08/22,2063.60009765625,2063.60009765625,2063.60009765625,2063.60009765625,0,0
94/08/23,2051.60009765625,2051.60009765625,2051.60009765625,2051.60009765625,0,0
94/08/24,2061.10009765625,2061.10009765625,2061.10009765625,2061.10009765625,0,0
94/08/25,2077.80004882813,2077.80004882813,2077.80004882813,2077.80004882813,0,0
94/08/26,2077.19995117188,2077.19995117188,2077.19995117188,2077.19995117188,0,0
94/08/29,2111.80004882813,2111.80004882813,2111.80004882813,2111.80004882813,0,0
94/08/30,2116.5,2116.5,2116.5,2116.5,0,0
94/08/31,2122.10009765625,2122.10009765625,2122.10009765625,2122.10009765625,0,0
94/09/01,2105.5,2105.5,2105.5,2105.5,0,0
94/09/02,2107,2107,2107,2107,0,0
94/09/05,2095.5,2095.5,2095.5,2095.5,0,0
94/09/06,2103.60009765625,2103.60009765625,2103.60009765625,2103.60009765625,0,0
94/09/07,2104.39990234375,2104.39990234375,2104.39990234375,2104.39990234375,0,0
94/09/08,2089.10009765625,2089.10009765625,2089.10009765625,2089.10009765625,0,0
94/09/09,2070.60009765625,2070.60009765625,2070.60009765625,2070.60009765625,0,0
94/09/12,2032.90002441406,2032.90002441406,2032.90002441406,2032.90002441406,0,0
94/09/13,2043.59997558594,2043.59997558594,2043.59997558594,2043.59997558594,0,0
94/09/14,2050.5,2050.5,2050.5,2050.5,0,0
94/09/15,2050.80004882813,2050.80004882813,2050.80004882813,2050.80004882813,0,0
94/09/16,2059,2059,2059,2059,0,0
94/09/19,2049.10009765625,2049.10009765625,2049.10009765625,2049.10009765625,0,0
94/09/20,2045.09997558594,2045.09997558594,2045.09997558594,2045.09997558594,0,0
94/09/21,2026.59997558594,2026.59997558594,2026.59997558594,2026.59997558594,0,0
94/09/22,2028.19995117188,2028.19995117188,2028.19995117188,2028.19995117188,0,0
94/09/23,2027.69995117188,2027.69995117188,2027.69995117188,2027.69995117188,0,0
94/09/26,2030,2030,2030,2030,0,0
94/09/27,2013.80004882813,2013.80004882813,2013.80004882813,2013.80004882813,0,0
94/09/28,2014.19995117188,2014.19995117188,2014.19995117188,2014.19995117188,0,0
94/09/29,2030.59997558594,2030.59997558594,2030.59997558594,2030.59997558594,0,0
94/09/30,2028.69995117188,2028.69995117188,2028.69995117188,2028.69995117188,0,0
94/10/03,2030.90002441406,2030.90002441406,2030.90002441406,2030.90002441406,0,0
94/10/04,1998,1998,1998,1998,0,0
94/10/05,1979.80004882813,1979.80004882813,1979.80004882813,1979.80004882813,0,0
94/10/06,1976.30004882813,1976.30004882813,1976.30004882813,1976.30004882813,0,0
94/10/07,1967.5,1967.5,1967.5,1967.5,0,0
94/10/10,1988,1988,1988,1988,0,0
94/10/11,2003.59997558594,2003.59997558594,2003.59997558594,2003.59997558594,0,0
94/10/12,2002.59997558594,2002.59997558594,2002.59997558594,2002.59997558594,0,0
94/10/13,1998.90002441406,1998.90002441406,1998.90002441406,1998.90002441406,0,0
94/10/14,2006,2006,2006,2006,0,0
94/10/17,2014.19995117188,2014.19995117188,2014.19995117188,2014.19995117188,0,0
94/10/18,2003.40002441406,2003.40002441406,2003.40002441406,2003.40002441406,0,0
94/10/19,2013.40002441406,2013.40002441406,2013.40002441406,2013.40002441406,0,0
94/10/20,2016.30004882813,2016.30004882813,2016.30004882813,2016.30004882813,0,0
94/10/21,2034.59997558594,2034.59997558594,2034.59997558594,2034.59997558594,0,0
94/10/24,2037.40002441406,2037.40002441406,2037.40002441406,2037.40002441406,0,0
94/10/25,2021.80004882813,2021.80004882813,2021.80004882813,2021.80004882813,0,0
94/10/26,2017.59997558594,2017.59997558594,2017.59997558594,2017.59997558594,0,0
94/10/27,2032.19995117188,2032.19995117188,2032.19995117188,2032.19995117188,0,0
94/10/28,2021.19995117188,2021.19995117188,2021.19995117188,2021.19995117188,0,0
94/10/31,2044.80004882813,2044.80004882813,2044.80004882813,2044.80004882813,0,0
94/11/01,2028,2028,2028,2028,0,0
94/11/02,2011.19995117188,2011.19995117188,2011.19995117188,2011.19995117188,0,0
94/11/03,2009.09997558594,2009.09997558594,2009.09997558594,2009.09997558594,0,0
94/11/04,1999.80004882813,1999.80004882813,1999.80004882813,1999.80004882813,0,0
94/11/07,1979.19995117188,1979.19995117188,1979.19995117188,1979.19995117188,0,0
94/11/08,1967.30004882813,1967.30004882813,1967.30004882813,1967.30004882813,0,0
94/11/09,1982.59997558594,1982.59997558594,1982.59997558594,1982.59997558594,0,0
94/11/10,1971.30004882813,1971.30004882813,1971.30004882813,1971.30004882813,0,0
94/11/11,1952,1952,1952,1952,0,0
94/11/14,1926.5,1926.5,1926.5,1926.5,0,0
94/11/15,1941.40002441406,1941.40002441406,1941.40002441406,1941.40002441406,0,0
94/11/16,1940.30004882813,1940.30004882813,1940.30004882813,1940.30004882813,0,0
94/11/17,1922.40002441406,1922.40002441406,1922.40002441406,1922.40002441406,0,0
94/11/18,1922,1922,1922,1922,0,0
94/11/21,1909.5,1909.5,1909.5,1909.5,0,0
94/11/22,1877.69995117188,1877.69995117188,1877.69995117188,1877.69995117188,0,0
94/11/23,1857.09997558594,1857.09997558594,1857.09997558594,1857.09997558594,0,0
94/11/24,1885.69995117188,1885.69995117188,1885.69995117188,1885.69995117188,0,0
94/11/25,1910,1910,1910,1910,0,0
94/11/28,1911.59997558594,1911.59997558594,1911.59997558594,1911.59997558594,0,0
94/11/29,1891.30004882813,1891.30004882813,1891.30004882813,1891.30004882813,0,0
94/11/30,1890.69995117188,1890.69995117188,1890.69995117188,1890.69995117188,0,0
94/12/01,1900.40002441406,1900.40002441406,1900.40002441406,1900.40002441406,0,0
94/12/02,1880.09997558594,1880.09997558594,1880.09997558594,1880.09997558594,0,0
94/12/05,1897.5,1897.5,1897.5,1897.5,0,0
94/12/06,1891.19995117188,1891.19995117188,1891.19995117188,1891.19995117188,0,0
94/12/07,1869.19995117188,1869.19995117188,1869.19995117188,1869.19995117188,0,0
94/12/08,1875,1875,1875,1875,0,0
94/12/09,1850.90002441406,1850.90002441406,1850.90002441406,1850.90002441406,0,0
94/12/12,1842,1842,1842,1842,0,0
94/12/13,1852.69995117188,1852.69995117188,1852.69995117188,1852.69995117188,0,0
94/12/14,1863.80004882813,1863.80004882813,1863.80004882813,1863.80004882813,0,0
94/12/15,1895,1895,1895,1895,0,0
94/12/16,1897,1897,1897,1897,0,0
94/12/19,1900,1900,1900,1900,0,0
94/12/20,1898.59997558594,1898.59997558594,1898.59997558594,1898.59997558594,0,0
94/12/21,1905.5,1905.5,1905.5,1905.5,0,0
94/12/22,1908.19995117188,1908.19995117188,1908.19995117188,1908.19995117188,0,0
94/12/23,1909.30004882813,1909.30004882813,1909.30004882813,1909.30004882813,0,0
94/12/26,1909.30004882813,1909.30004882813,1909.30004882813,1909.30004882813,0,0
94/12/27,1909.30004882813,1909.30004882813,1909.30004882813,1909.30004882813,0,0
94/12/28,1935.5,1935.5,1935.5,1935.5,0,0
94/12/29,1932.80004882813,1932.80004882813,1932.80004882813,1932.80004882813,0,0
94/12/30,1912.69995117188,1912.69995117188,1912.69995117188,1912.69995117188,0,0
95/01/02,1912.69995117188,1912.69995117188,1912.69995117188,1912.69995117188,0,0
95/01/03,1904.90002441406,1904.90002441406,1904.90002441406,1904.90002441406,0,0
95/01/04,1886.19995117188,1886.19995117188,1886.19995117188,1886.19995117188,0,0
95/01/05,1869.5,1869.5,1869.5,1869.5,0,0
95/01/06,1867.69995117188,1867.69995117188,1867.69995117188,1867.69995117188,0,0
95/01/09,1858.90002441406,1858.90002441406,1858.90002441406,1858.90002441406,0,0
95/01/10,1855.69995117188,1855.69995117188,1855.69995117188,1855.69995117188,0,0
95/01/11,1859.30004882813,1859.30004882813,1859.30004882813,1859.30004882813,0,0
95/01/12,1861.90002441406,1861.90002441406,1861.90002441406,1861.90002441406,0,0
95/01/13,1858.80004882813,1858.80004882813,1858.80004882813,1858.80004882813,0,0
95/01/16,1879.09997558594,1879.09997558594,1879.09997558594,1879.09997558594,0,0
95/01/17,1880.59997558594,1880.59997558594,1880.59997558594,1880.59997558594,0,0
95/01/18,1888.59997558594,1888.59997558594,1888.59997558594,1888.59997558594,0,0
95/01/19,1894.40002441406,1894.40002441406,1894.40002441406,1894.40002441406,0,0
95/01/20,1878.40002441406,1878.40002441406,1878.40002441406,1878.40002441406,0,0
95/01/23,1861.80004882813,1861.80004882813,1861.80004882813,1861.80004882813,0,0
95/01/24,1862,1862,1862,1862,0,0
95/01/25,1850.30004882813,1850.30004882813,1850.30004882813,1850.30004882813,0,0
95/01/26,1850.30004882813,1850.30004882813,1850.30004882813,1850.30004882813,0,0
95/01/27,1862.59997558594,1862.59997558594,1862.59997558594,1862.59997558594,0,0
95/01/30,1856.69995117188,1856.69995117188,1856.69995117188,1856.69995117188,0,0
95/01/31,1830.59997558594,1830.59997558594,1830.59997558594,1830.59997558594,0,0
95/02/01,1833.09997558594,1833.09997558594,1833.09997558594,1833.09997558594,0,0
95/02/02,1856.5,1856.5,1856.5,1856.5,0,0
95/02/03,1847.69995117188,1847.69995117188,1847.69995117188,1847.69995117188,0,0
95/02/06,1862.90002441406,1862.90002441406,1862.90002441406,1862.90002441406,0,0
95/02/07,1845.80004882813,1845.80004882813,1845.80004882813,1845.80004882813,0,0
95/02/08,1823.30004882813,1823.30004882813,1823.30004882813,1823.30004882813,0,0
95/02/09,1833.59997558594,1833.59997558594,1833.59997558594,1833.59997558594,0,0
95/02/10,1846,1846,1846,1846,0,0
95/02/13,1846.30004882813,1846.30004882813,1846.30004882813,1846.30004882813,0,0
95/02/14,1834.80004882813,1834.80004882813,1834.80004882813,1834.80004882813,0,0
95/02/15,1842.90002441406,1842.90002441406,1842.90002441406,1842.90002441406,0,0
95/02/16,1860.19995117188,1860.19995117188,1860.19995117188,1860.19995117188,0,0
95/02/17,1856.19995117188,1856.19995117188,1856.19995117188,1856.19995117188,0,0
95/02/20,1853.19995117188,1853.19995117188,1853.19995117188,1853.19995117188,0,0
95/02/21,1857.69995117188,1857.69995117188,1857.69995117188,1857.69995117188,0,0
95/02/22,1879.59997558594,1879.59997558594,1879.59997558594,1879.59997558594,0,0
95/02/23,1893.5,1893.5,1893.5,1893.5,0,0
95/02/24,1911.09997558594,1911.09997558594,1911.09997558594,1911.09997558594,0,0
95/02/27,1893.19995117188,1893.19995117188,1893.19995117188,1893.19995117188,0,0
95/02/28,1920,1920,1920,1920,0,0
95/03/01,1917.09997558594,1923.90002441406,1898.59997558594,1917.09997558594,0,0
95/03/02,1915.69995117188,1920.5,1906.90002441406,1915.69995117188,0,0
95/03/03,1902.40002441406,1915.69995117188,1899.19995117188,1902.40002441406,0,0
95/03/06,1891.59997558594,1902.40002441406,1888.69995117188,1891.59997558594,0,0
95/03/07,1891.19995117188,1895.19995117188,1886.40002441406,1891.19995117188,0,0
95/03/08,1883.19995117188,1891.19995117188,1878.5,1883.19995117188,0,0
95/03/09,1877.5,1887.19995117188,1874.5,1877.5,0,0
95/03/10,1868.90002441406,1880.19995117188,1868.59997558594,1868.90002441406,0,0
95/03/13,1884.5,1890.59997558594,1868.90002441406,1884.5,0,0
95/03/14,1885.5,1894.30004882813,1883.5,1885.5,0,0
95/03/15,1904.30004882813,1911.19995117188,1885.40002441406,1904.30004882813,0,0
95/03/16,1908.90002441406,1913.5,1902.90002441406,1908.90002441406,0,0
95/03/17,1921.19995117188,1926,1908.90002441406,1921.19995117188,0,0
95/03/20,1904.5,1921.30004882813,1902.30004882813,1904.5,0,0
95/03/21,1914.69995117188,1915,1902.40002441406,1914.69995117188,0,0
95/03/22,1892.40002441406,1914.69995117188,1890.19995117188,1892.40002441406,0,0
95/03/23,1890.90002441406,1898.69995117188,1888.09997558594,1890.90002441406,0,0
95/03/24,1897.19995117188,1898.90002441406,1887.5,1897.19995117188,0,0
95/03/27,1908.80004882813,1914.80004882813,1897.19995117188,1908.80004882813,0,0
95/03/28,1899.69995117188,1915.30004882813,1898.90002441406,1899.69995117188,0,0
95/03/29,1893,1899.69995117188,1887.5,1893,0,0
95/03/30,1884.59997558594,1893.59997558594,1882.40002441406,1884.59997558594,0,0
95/03/31,1906.59997558594,1908.30004882813,1884.59997558594,1906.59997558594,0,0
95/04/03,1899.5,1906.69995117188,1897,1899.5,0,0
95/04/04,1936.30004882813,1937.80004882813,1899.5,1936.30004882813,0,0
95/04/05,1982.40002441406,1986,1936.30004882813,1982.40002441406,0,0
95/04/06,1980.30004882813,1996.90002441406,1973.80004882813,1980.30004882813,0,0
95/04/07,1983.40002441406,1983.40002441406,1966.09997558594,1983.40002441406,0,0
95/04/10,1982.5,1983.40002441406,1969,1982.5,0,0
95/04/11,1992.59997558594,1997.59997558594,1977.5,1992.59997558594,0,0
95/04/12,2010.90002441406,2011.69995117188,1990.09997558594,2010.90002441406,0,0
95/04/13,2020.69995117188,2037.90002441406,2010.90002441406,2020.69995117188,0,0
95/04/14,2020.69995117188,2020.69995117188,2020.69995117188,2020.69995117188,0,0
95/04/17,2020.69995117188,2020.69995117188,2020.69995117188,2020.69995117188,0,0
95/04/18,2040.5,2040.59997558594,2018.69995117188,2040.5,0,0
95/04/19,2040.40002441406,2041.69995117188,2027.09997558594,2040.40002441406,0,0
95/04/20,2026,2041,2025.19995117188,2026,0,0
95/04/21,2000.90002441406,2027.40002441406,1999.40002441406,2000.90002441406,0,0
95/04/24,1999.09997558594,2002.59997558594,1993.09997558594,1999.09997558594,0,0
95/04/25,1999.09997558594,1999.09997558594,1999.09997558594,1999.09997558594,0,0
95/04/26,2009.30004882813,2012,1997.90002441406,2009.30004882813,0,0
95/04/27,2032.40002441406,2034.09997558594,2002.5,2032.40002441406,0,0
95/04/28,2050.19995117188,2054.39990234375,2032.40002441406,2050.19995117188,0,0
95/05/01,2039.59997558594,2050.19995117188,2037.69995117188,2039.59997558594,0,0
95/05/02,2026.30004882813,2039.69995117188,2024.09997558594,2026.30004882813,0,0
95/05/03,2037.59997558594,2039.59997558594,2024.59997558594,2037.59997558594,0,0
95/05/04,2065.19995117188,2069.89990234375,2037.59997558594,2065.19995117188,0,0
95/05/05,2065.89990234375,2072.10009765625,2059.69995117188,2065.89990234375,0,0
95/05/08,2066.30004882813,2072.5,2061.69995117188,2066.30004882813,0,0
95/05/09,2077.5,2078.60009765625,2066.30004882813,2077.5,0,0
95/05/10,2056.89990234375,2077.5,2054,2056.89990234375,0,0
95/05/11,2036.40002441406,2071.39990234375,2034.5,2036.40002441406,0,0
95/05/12,2038.80004882813,2042.90002441406,2025.59997558594,2038.80004882813,0,0
95/05/15,2048.80004882813,2055,2038.80004882813,2048.80004882813,0,0
95/05/16,2044.5,2050.39990234375,2038.5,2044.5,0,0
95/05/17,2042.19995117188,2055.19995117188,2036.30004882813,2042.19995117188,0,0
95/05/18,2020.5,2042.19995117188,2017.69995117188,2020.5,0,0
95/05/19,1996.5,2020.5,1992.09997558594,1996.5,0,0
95/05/22,2009.30004882813,2009.40002441406,1996.5,2009.30004882813,0,0
95/05/23,2034,2035.80004882813,2009.30004882813,2034,0,0
95/05/24,2038.5,2058.60009765625,2034,2038.5,0,0
95/05/25,2046,2046.19995117188,2032,2046,0,0
95/05/26,2023.80004882813,2046,2022.09997558594,2023.80004882813,0,0
95/05/29,2013.80004882813,2023.80004882813,2002.59997558594,2013.80004882813,0,0
95/05/30,2021,2024.09997558594,2013.80004882813,2021,0,0
95/05/31,2019.5,2025.40002441406,2012.09997558594,2019.5,0,0
95/06/01,2021,2034.30004882813,2019.5,2021,0,0
95/06/02,2006.69995117188,2021.09997558594,2002.59997558594,2006.69995117188,0,0
95/06/05,2011.69995117188,2012,1997.90002441406,2011.69995117188,0,0
95/06/06,2020.09997558594,2030.69995117188,2011.69995117188,2020.09997558594,0,0
95/06/07,2015.59997558594,2020.30004882813,2010.90002441406,2015.59997558594,0,0
95/06/08,1998.19995117188,2015.59997558594,1997,1998.19995117188,0,0
95/06/09,1984.5,1998.30004882813,1972.80004882813,1984.5,0,0
95/06/12,1984.5,1984.5,1984.5,1984.5,0,0
95/06/13,1978.90002441406,1984.5,1974.90002441406,1978.90002441406,0,0
95/06/14,1966.5,1982,1963.30004882813,1966.5,0,0
95/06/15,1961.09997558594,1966.80004882813,1944.69995117188,1961.09997558594,0,0
95/06/16,1974.40002441406,1976.59997558594,1957.69995117188,1974.40002441406,0,0
95/06/19,1973.80004882813,1979.59997558594,1969.90002441406,1973.80004882813,0,0
95/06/20,1970.5,1981.09997558594,1969.5,1970.5,0,0
95/06/21,1974.69995117188,1975.40002441406,1963.90002441406,1974.69995117188,0,0
95/06/22,1988.40002441406,1989.09997558594,1974.69995117188,1988.40002441406,0,0
95/06/23,2026.09997558594,2026.90002441406,1988.40002441406,2026.09997558594,0,0
95/06/26,2033.30004882813,2036.69995117188,2026,2033.30004882813,0,0
95/06/27,2026.09997558594,2033.30004882813,2014,2026.09997558594,0,0
95/06/28,2034.90002441406,2037.5,2021.30004882813,2034.90002441406,0,0
95/06/29,2034.09997558594,2050.89990234375,2032.5,2034.09997558594,0,0
95/06/30,2017,2034.5,2011.40002441406,2017,0,0
95/07/03,2003.30004882813,2017.09997558594,1993.40002441406,2003.30004882813,0,0
95/07/04,2012.19995117188,2020.90002441406,2002.30004882813,2012.19995117188,0,0
95/07/05,2022.30004882813,2022.30004882813,2006,2022.30004882813,0,0
95/07/06,2021.19995117188,2031.5,2017.90002441406,2021.19995117188,0,0
95/07/07,2045.69995117188,2051.39990234375,2021.19995117188,2045.69995117188,0,0
95/07/10,2079.5,2087.80004882813,2045.69995117188,2079.5,0,0
95/07/11,2091.10009765625,2091.60009765625,2073.69995117188,2091.10009765625,0,0
95/07/12,2094.69995117188,2097,2084,2094.69995117188,0,0
95/07/13,2120.80004882813,2131.19995117188,2094.69995117188,2120.80004882813,0,0
95/07/14,2113.89990234375,2120.80004882813,2104.80004882813,2113.89990234375,0,0
95/07/17,2103.60009765625,2113.89990234375,2099,2103.60009765625,0,0
95/07/18,2110.19995117188,2117.60009765625,2103.60009765625,2110.19995117188,0,0
95/07/19,2091.19995117188,2110.19995117188,2083.30004882813,2091.19995117188,0,0
95/07/20,2077.10009765625,2091.19995117188,2064.69995117188,2077.10009765625,0,0
95/07/21,2122.39990234375,2133.5,2077.10009765625,2122.39990234375,0,0
95/07/24,2119.60009765625,2127.69995117188,2108.60009765625,2119.60009765625,0,0
95/07/25,2117.39990234375,2125.19995117188,2115.80004882813,2117.39990234375,0,0
95/07/26,2134.19995117188,2134.39990234375,2117.39990234375,2134.19995117188,0,0
95/07/27,2118.89990234375,2134.19995117188,2117.69995117188,2118.89990234375,0,0
95/07/28,2119.5,2130.10009765625,2114.39990234375,2119.5,0,0
95/07/31,2116.10009765625,2120.60009765625,2112.60009765625,2116.10009765625,0,0
95/08/01,2118.39990234375,2120.30004882813,2108,2118.39990234375,0,0
95/08/02,2138.80004882813,2142.89990234375,2116,2138.80004882813,0,0
95/08/03,2141.39990234375,2156.89990234375,2138.10009765625,2141.39990234375,0,0
95/08/04,2153.30004882813,2153.60009765625,2140.69995117188,2153.30004882813,0,0
95/08/07,2152.80004882813,2160.19995117188,2150.19995117188,2152.80004882813,0,0
95/08/08,2146.5,2157.30004882813,2141,2146.5,0,0
95/08/09,2149.89990234375,2150.19995117188,2141.19995117188,2149.89990234375,0,0
95/08/10,2138.80004882813,2149.89990234375,2136.5,2138.80004882813,0,0
95/08/11,2127.60009765625,2138.80004882813,2119.30004882813,2127.60009765625,0,0
95/08/14,2118,2127.60009765625,2116,2118,0,0
95/08/15,2133,2133.19995117188,2117.89990234375,2133,0,0
95/08/16,2125.60009765625,2136.69995117188,2123.39990234375,2125.60009765625,0,0
95/08/17,2111.5,2126.30004882813,2108.69995117188,2111.5,0,0
95/08/18,2102,2111.5,2099.10009765625,2102,0,0
95/08/21,2108.30004882813,2112.39990234375,2100.89990234375,2108.30004882813,0,0
95/08/22,2104.30004882813,2109.30004882813,2098.30004882813,2104.30004882813,0,0
95/08/23,2101.60009765625,2104.39990234375,2090.60009765625,2101.60009765625,0,0
95/08/24,2112.80004882813,2114.30004882813,2095.60009765625,2112.80004882813,0,0
95/08/25,2117.30004882813,2125.30004882813,2112.80004882813,2117.30004882813,0,0
95/08/28,2126.89990234375,2129.39990234375,2117.30004882813,2126.89990234375,0,0
95/08/29,2124.30004882813,2133.80004882813,2120.39990234375,2124.30004882813,0,0
95/08/30,2132.39990234375,2138.39990234375,2112.30004882813,2132.39990234375,0,0
95/08/31,2133,2138.10009765625,2127.89990234375,2133,0,0
95/09/01,2133.19995117188,2133.60009765625,2127.19995117188,2133.19995117188,0,0
95/09/04,2123.60009765625,2136.80004882813,2121,2123.60009765625,0,0
95/09/05,2123.60009765625,2124.69995117188,2117.30004882813,2123.60009765625,0,0
95/09/06,2147.60009765625,2148.19995117188,2123.60009765625,2147.60009765625,0,0
95/09/07,2142.39990234375,2156.80004882813,2142,2142.39990234375,0,0
95/09/08,2139.39990234375,2142.39990234375,2134,2139.39990234375,0,0
95/09/11,2143.80004882813,2148.10009765625,2139.39990234375,2143.80004882813,0,0
95/09/12,2145,2146.10009765625,2140.39990234375,2145,0,0
95/09/13,2161.80004882813,2166.30004882813,2145,2161.80004882813,0,0
95/09/14,2150.89990234375,2162.10009765625,2147.89990234375,2150.89990234375,0,0
95/09/15,2165.69995117188,2166,2147.89990234375,2165.69995117188,0,0
95/09/18,2166,2172.10009765625,2161.39990234375,2166,0,0
95/09/19,2163.60009765625,2166,2151.30004882813,2163.60009765625,0,0
95/09/20,2162.39990234375,2169.60009765625,2160.80004882813,2162.39990234375,0,0
95/09/21,2148.30004882813,2165.39990234375,2145,2148.30004882813,0,0
95/09/22,2139.39990234375,2148.30004882813,2132.80004882813,2139.39990234375,0,0
95/09/25,2130.69995117188,2139.39990234375,2128.10009765625,2130.69995117188,0,0
95/09/26,2128.60009765625,2133.89990234375,2124.80004882813,2128.60009765625,0,0
95/09/27,2125.19995117188,2129.60009765625,2117,2125.19995117188,0,0
95/09/28,2117.89990234375,2128.69995117188,2117.10009765625,2117.89990234375,0,0
95/09/29,2135.69995117188,2136.80004882813,2117.89990234375,2135.69995117188,0,0
95/10/02,2137.69995117188,2138.19995117188,2132.5,2137.69995117188,0,0
95/10/03,2132,2137.69995117188,2123,2132,0,0
95/10/04,2103.39990234375,2132.10009765625,2100.89990234375,2103.39990234375,0,0
95/10/05,2102.69995117188,2105.10009765625,2095.69995117188,2102.69995117188,0,0
95/10/06,2098.19995117188,2107.89990234375,2097.69995117188,2098.19995117188,0,0
95/10/09,2090.80004882813,2109,2086.60009765625,2090.80004882813,0,0
95/10/10,2062.19995117188,2090.80004882813,2061,2062.19995117188,0,0
95/10/11,2068.60009765625,2072.80004882813,2057.30004882813,2068.60009765625,0,0
95/10/12,2078.39990234375,2081.5,2068.60009765625,2078.39990234375,0,0
95/10/13,2099,2099.5,2078.39990234375,2099,0,0
95/10/16,2110,2117.19995117188,2099,2110,0,0
95/10/17,2108.5,2110,2100.30004882813,2108.5,0,0
95/10/18,2111.39990234375,2119,2108.5,2111.39990234375,0,0
95/10/19,2111.89990234375,2112.5,2102.39990234375,2111.89990234375,0,0
95/10/20,2106.80004882813,2115.10009765625,2105,2106.80004882813,0,0
95/10/23,2089.30004882813,2106.80004882813,2085.19995117188,2089.30004882813,0,0
95/10/24,2080,2089.30004882813,2075.10009765625,2080,0,0
95/10/25,2090.80004882813,2093,2080,2090.80004882813,0,0
95/10/26,2086.39990234375,2090.80004882813,2079.5,2086.39990234375,0,0
95/10/27,2086.39990234375,2086.39990234375,2062.39990234375,2067.39990234375,0,0
95/10/30,2067.39990234375,2073.30004882813,2059.10009765625,2067.5,0,0
95/10/31,2067.5,2078.5,2067.5,2073.69995117188,0,0
95/11/01,2055.69995117188,2073.80004882813,2055,2055.69995117188,0,0
95/11/02,2059,2062.39990234375,2055.39990234375,2059,0,0
95/11/03,2091.60009765625,2092.19995117188,2059,2091.60009765625,0,0
95/11/06,2106.80004882813,2108.19995117188,2084.10009765625,2106.80004882813,0,0
95/11/07,2109.80004882813,2110.60009765625,2101.10009765625,2109.80004882813,0,0
95/11/08,2110.69995117188,2114.69995117188,2106.19995117188,2110.69995117188,0,0
95/11/09,2131.69995117188,2136.69995117188,2110.69995117188,2131.69995117188,0,0
95/11/10,2126.19995117188,2131.69995117188,2123.39990234375,2126.19995117188,0,0
95/11/13,2122.89990234375,2133.19995117188,2120.69995117188,2122.89990234375,0,0
95/11/14,2124.60009765625,2124.69995117188,2115.10009765625,2124.60009765625,0,0
95/11/15,2110.30004882813,2124.60009765625,2108.80004882813,2110.30004882813,0,0
95/11/16,2106.10009765625,2115.69995117188,2103.5,2106.10009765625,0,0
95/11/17,2119.69995117188,2127.19995117188,2106.10009765625,2119.69995117188,0,0
